Message;Group;GroupText
BÜYÜK İNDİRİM BAŞLADIII ... TÜM ÇOCUK ÜRÜNLERİ %50 İNDİRİMLİ ,TRİKO -GÖMLEK -MONT 1 ALANA 1 BEDAVA . YAĞMUR ÇİZMESİ 9.90 TL - BOT 14.90 - BYN KAŞE KABAN GRUBU 29.90 . Keyifli Alışverişler.;1;Spam
Büyük indirimde son 2 gün... Nike, adidas, New Balance Dünya markalarinda %50'ye varan kacirilmayacak Firsat ! 6 taksit Ücretsiz Kargo www.korayspor.com/indirim;1;Spam
Byn Tshırt 7.99- Erkek Tshırt 12.99 - Byn Defacto Ayakkabı 19.99 TL 'den başlayan fiyatlarla... Tadilat nedeniyle kapalı olan muğla şehir mağazamız hizmet vermeye başlamıştır.KEYİFLİ ALIŞVERİŞLER.;1;Spam
CAD TASARIM EGITIMLERIMIZ TUM HIZIYLA DEVAM EDIYOR. AUTODESK, ADOBE VE SOLIDWORKS YETKILI EGITIM MERKEZI OLAN OKULUMUZDA, AUTOCAD,3DMAX,ARCHICAD,SOLIDWORKS, SAP2000, CATIA VE INVENTOR OLMAK UZERE TOPLAM 200 SAATLIK BIR EGITIM SIZLERI BEKLIYOR.MIMAR SINAN ;1;Spam
Calisiyom iste sinan da burda takiliyoz;2;Normal
Calisiyom ole muhendislik fakultesine geldim yapiya bakmaya siz napionuz yolda misiniz;2;Normal
Calvin Klein IN2U Kadin/Erkek 150 ml parfumler yilbasina ozel %68 indirimle sadece 69.90 TL. http://bit.ly/1yT0rzr;1;Spam
Calvin Klein'da kaçirilmayacak firsat! CKIN2U EDT Erkek Parfümü 150 ml ve CKIN2U EDT Kadin Parfümü 150 ml sadece 89,90 TL! http://bit.ly/16ahYXm;1;Spam
Camasir makinesinde sorun vardi o biraz ugrastirdi onun haricinde bi sorun yok şuan;2;Normal
Can Bula Cananını;2;Normal
Cananım, simdi benim ne demem gerekiyor bana bi ozet gecebilir misin? Yalanci duruma dusmeyelim, bi de ben sabah Ayla ablaya yarim saat gec kalacagim demistim, o kesin soyler.. ;2;Normal
Canım;2;Normal
Canım  duymamışım  kusura bakma. Bi sıkıntı  yok demi?;2;Normal
Canım  kalktım şimdi atomundan içiyorum tekrar. Canım bir şey istemiyor. Şimdi hazırlanıp çıkacağım Her şey için teşekkür ederim :);2;Normal
Canım ancak çıktık yola Misafir geldi biz tam çıkarken;2;Normal
Canım benim annemler var bi de öğrt günü yemeğimiz var;2;Normal
Canım benim çok üzgünüm. Lanet olsun bu düzene;2;Normal
Canım benim daha önceden gördüm tabiki;2;Normal
Canım benim iyi ki doğdun;2;Normal
Canım benim merhaba. Çok isterdim ama ben Erzurum havaalanında rötarlı uçak bekleme işkencesine kaldığım yerden devam edeceğim sanırım :);2;Normal
Canım benim tekrar tebrik ederim, tadını çıkart Keyifli geçir bu süreci;2;Normal
Canım Nur hala Ankara'dayım aktarma süresi uzundu uçak 20:05'de kalkacak;2;Normal
Canım Onur'un sanayide işleri var. Beş altı gibi orda oluruz;2;Normal
Canım sonuçlar çıktı hiçbir anomali yok beyinde ama doktoru bulaşmadık;2;Normal
Canının istediği bir şey var mı;2;Normal
Canim, doktor rapor verdi,ilaclarimi aldim eve gectim, raporu yarin ulastiririm. İyi calismalar.. ;2;Normal
CarrefourSA Kart ile bugunun firsatini kacirmayin! 13 Kasim'da tek seferde yapacaginiz 75 TL ve uzeri alisverisinize 10 kg file patates 14,90 TL yerine sadece 2 TL! Bilgi:4441000.;1;Spam
CarrefourSA Kart ile bugunun firsatini kacirmayin! 20 Kasim'da tek seferde yapacaginiz 75TL ve uzeri alisverislerinize Nescafe Classic EkoPaket 100gr 7,90TL yerine sadece 1TL. Bilgi:4441000. SMS iptali icin 4607'ye SMS IPTAL yazip ucretsiz gonderebilirsin;1;Spam
CarrefourSA Kart ile bugunun firsatini kacirmayin! 27 Kasim'da tek seferde yapacaginiz 75TL ve uzeri alisverislerinize COCA COLA\ZERO;1;Spam
CarrefourSA Kart ile bugunun firsatini kacirmayin! 4 Aralik'ta tek seferde yapacaginiz 75TL ve uzeri alisverisinize UMBRO BERE;1;Spam
CarrefourSA Kart ile gunun firsatini kacirmayin! 11 Aralik'ta tek seferde yapacaginiz 75TL ve uzeri alisverislerinize 16'li Teno Cift Katli Tuvalet Kagidi 11,25TL yerine sadece 5TL. Bilgi:4441000;1;Spam
CarrefourSA Kart ile gunun firsatini kacirmayin!25 Aralik'ta tek seferde yapacaginiz 75TL ve uzeri alisverislerinize Karali Karadeniz Filiz Cayi 1 kg 17,50TL yerine sadece 5TL. Bilgi:4441000. SMS iptali icin 4607'ye SMS IPTAL yazip ucretsiz gonderin.;1;Spam
CarrefourSA Kart ile sepetiniz TL puanla dolsun! 12-13 Aralik'ta secili urunlerde 200TL'ye varan puan firsati!;1;Spam
CarrefourSA Kart ile sepetiniz TL puanla dolsun! 19-20 Aralik'ta secili urunlerde 400 TL'ye varan puan firsati! Bilgi:4441000;1;Spam
CarrefourSA Kart ile sepetiniz TL puanla dolsun! 21-22 Kasim'da secili urunlerde 200TL'ye varan puan firsati! Bilgi:4441000;1;Spam
CarrefourSA Kart ile sepetiniz TL puanla dolsun! 26-31 Aralik'ta tek seferde yapacaginiz 100 TL ve uzeri oyuncak alisverislerinizde 20TL puan firsati! Bilgi: 4441000 SMS iptali icin 4607'ye SMS IPTAL yazip ucretsiz gonderebilirsiniz. Mersis:48872544583887;1;Spam
CarrefourSA Kart ile sepetiniz TL puanla dolsun! 28-29 Kasim'da secili urunlerde 200TL'ye varan puan firsati! ;1;Spam
CarrefourSA Kart ile sepetiniz TL puanla dolsun! 5-6 Aralik'da secili urunlerde 200TL puan firsati! Bilgi:4441000 ;1;Spam
CarrefourSA Kart ile sepetiniz TL puanla dolsun! 7-8 Kasim'da secili urunlerde 400TL'ye varan puan firsati! Bilgi:4441000 Bu mesaji veri tabanimizda oldugunuz icin almaktasiniz. SMS iptali icin 4607'ye SMS IPTAL yazip ucretsiz gonderebilirsiniz. ;1;Spam
Casper'in yeni modeli Casper Via V3 cep telefonu ozel fiyatiyla sadece 579TL! n11.com/casper SMS iptali icin n11 IPTAL yazip 2924'e gonderebilirsiniz Mersis No:0309034533200013;1;Spam
CAYIN TADINA TAT KATAN BONE CHINA DEMLIKLI CAYDANLIK 200TL YERINE 49.9TL, STANDLI CAY VE KAHVE FINCAN SETLERI (6-12 PARCA) 100TL YERINE 29.9TL. madamecoco.com;1;Spam
Cazador'dan 150TL ve uzerine aninda 50TL indirim, ustelik ucretsiz kargo firsatiyla. n11.com/cazador;1;Spam
Cemil merhaba, bir şey soracağım. Edius'ta bu tarz geçişler yapılabiliyor mu,;2;Normal
Cemil Meriç'in külliyatı çok mu? Birkaç kitabı da olabilir hepsini alamam dersen;2;Normal
Cep mesgul;2;Normal
Cep Subesine giris yaparak n11.com'dan Yurtdisi Tatillerde gecerli 300 TL'lik indirimi kullanmak icin n11.com/yurtdisi-turlari adresine kodlarinizi yuklemeniz yeterli olacaktir. Son kullanim tarihi 31 Aralik'tir. Kampanya detaylari icin tiklayin. http://g;1;Spam
Cep Subesi'ne giris yapin, boyner.com.tr'den kazancli cikin. 5 Kasim tarihine kadar cep subesine giris yapin, boyner.com.tr'den yapacaginiz 150 TL ve uzeri alisverislerinizde gecerli 30 TL indirim kazanin. Detayli bilgi icin http://bit.ly/1GuZSBm ;1;Spam
Cep Subesi'ne giris yaptiniz, damattween.com'dan yapacaginiz alisverislerinizde gecerli %10 indirim kazandiniz. Kodunuz IYNIWW6Y7WYYXKW;1;Spam
Cep Subesi'ne giris yaptiniz, mubi.com'da 7 gun boyunca 7 mukemmel festival filmini ve pek cok degerli yapimi ucretsiz izleme hakkini elde ettiniz. Mubi.com/garanti adresi uzerinden kodunuzu kullanarak giris yapabilirsiniz. Kodunuz: QWXJA9;1;Spam
Cep Subesi'ne giris yaptiniz, mubi.com'da 7 gun boyunca 7 mukemmel festival filmini ve pek cok degerli yapimi ucretsiz izleme hakkini elde ettiniz. Mubi.com/garanti adresi uzerinden kodunuzu kullanarak giris yapabilirsiniz. Kodunuz: RMVU3R;1;Spam
CepBank uygulamasini kullanin, banka hesabi olmayanlara ucretsiz para gonderin. Ustelik gondereceginiz kisinin sadece cep telefonu numarasini bilmeniz yeterli! CepBank'i indirmek icin linke tiklayin. http://goo.gl/vAucGx;1;Spam
Ceyrek altinda buyuk firsat! 7'li ceyrek altin bugune ozel 1.046,90 TL! Ustelik Kargo Ucretsiz n11.com/7-altin;1;Spam
CIFT TARAFLI COK AMACLI ORTULER,ISTER YATAK ISTER KOLTUK ORTUSU,BU HAFTA CIFT K. 29.9TL,TEK K. 24.9TL!IPTAL:5830'A MC YAZ/MERSIS:0273065777400019 madamecoco.com;1;Spam
Cıxxxxx ediusta yapmamışlar after effect;2;Normal
cicek aldınmı yoksa ben yapıcagımı bilirim;2;Normal
CicekSepeti'nden gunun firsati! Bugune ozel tum cicek, bonnyfood ve hediye urunlerinde gecerli %15 indirim kodunuz: cs1901 http://cck.st/1uSGr8P;1;Spam
Cift hatli General Mobile 4G android one ozel fiyat ile sadece 649TL! n11.com/general SMS iptal icin n11 IPTAL yazip 2924'e gonderebilirsiniz Mersis:0309034533200013;1;Spam
Cnm kusra bakma yeni gördüm;2;Normal
Cnm onu yazacaktım şimdi ayrı usta gelecek işlerı uzatmazlarsa gelmek istıyoruz;2;Normal
CNS AVM 'de Byn Body 8.99 - Triko 14.99 - Kaban 29.99 - Sisme Mont 49.99 TL 'den baslayan fiyatlarla .KEYIFLI ALISVERISLER.;1;Spam
CNS AVM 'de Tüm Çocuk ürünleri - Quıksılver ürünler % 50 İNDİRİMLİİİ... Keyifli Alışverişler.SMS almak istemiyorsanız http://sms.guventelekom.net/u/273/eViqqxa adresini ziyaret ediniz.;1;Spam
CNS 'de INDIRIM DEVAM EDIYORRR...KAZAK  1 AL 1 BEDAVA -BYN KASE KABAN 49.90 -  DE FACTO  COCUK URUNLERINDE 2 . URUNDE % 50 INDIRIM. KEYIFLI ALISVERISLER.;1;Spam
CNS 'de INDIRIMMM... BYN GRUBU AYAKKABILAR % 50 INDIRIMLI, DE FACTO  COCUK URUNLERINDE 2 . URUNDE % 50 INDIRIM. KEYIFLI ALISVERISLER.;1;Spam
CNS DEEPO 'da unisex cift tarafli mont 99 yerine 69.99TL .CNS DEEPO , COFFEE CHEVIGNON altindair.Keyifli Alisverisler.;1;Spam
Cocugum ve Ben uygulamasindaki tum icerikler artik tamamen UCRETSIZ! Cocugunuzun gelisimini adim adim takip edebilmek icin tiklayin http://trcll.im/CocugumVeBen;1;Spam
Cocugun icin sen de hemen Dikkat Cocuk Var Kulubu'ne ucretsiz katil, 40'i askin markanin sundugu 30'a yakin kampanyadan yararlan. TIKLA: http://bit.ly/1aMt6Na;1;Spam
Cocugunuz 'YGS Turkce-Matematik'e Lisego'nun benzersiz modul yapisiyla hazirlansin. Akilda kalici ogrenme deneyimiyle eksiklerini kapatsin! lisego.com/ygs-tm;1;Spam
Codegen 8 GB tablet sadece 199 TL! Stoklar limitli, kacirmayin! n11.com/Codegen SMS iptali icin n11 IPTAL yazip 2924'e gonderebilirsiniz Mersis:0309034533200013;1;Spam
Codegen Nova 10.1'' tablet Ucretsiz Kargo avantaji ile sadece 279,90 TL! Ustelik kirilmaya ve calinmaya karsi kaskolu! n11.com/Codegen-tablet;1;Spam
COK AMACLI YATAK ORTUSU, ISTER YAZLIK YORGAN ISTER KOLTUK ORTUSU BU HAFTA CIFT KISILIK 29.9TL,TEK 24.9TL!SMS IPTAL:5830 MC.MERSIS0273065777400019 madamecoco.com;1;Spam
Cok dusunmeye gerek yok! %50'ye varan Sevgililer Gunu indirimi seni bekliyor. Iptal icin TEKIN ACAR yaz 3525'e gonder. Mersis: 8191769792853252;1;Spam
"Cok iyi bisey deil ttec marka ama cok fonksiyonlu klavye kulaklik baya sey verdiler yanında ;)";2;Normal
Cok sag ol Ali ayşeye cok selamlar;2;Normal
Cok sagol. 10 gun sonra kismetse resimlerin hepsini goreceksiniz. ;2;Normal
Cok sevinirim tesekkurler;2;Normal
Cok uzamadan bi sekilde konusmak lazim;2;Normal
Cok üzgünün sertifikalarınız süresıi gecmiş sil baştan sürücü kursuna gidecekmisiz;2;Normal
Cok yakismissiniz bize bi tanede yanyana sarilirken bi resim gonder emi! Bi taraftan kardesim evleniyomus gibi uzuluyom bi taraftan kardesim bizim ilimize geliyo diye seviniyom! Hep senin yuzunden :) selamlar saygilar ailelere;2;Normal
Colin's'te Tum Kis Sezonu Urunlerde NET %50 BUYUK KIS INDIRIMI Bugun Basladi! Ayricalikli alisveris firsati icin magazalarimiza bekliyoruz. Son Gun 4 Subat! Detaylar http://www.colins.com.tr/t/kampanya da. ;1;Spam
Colin's'ten Sevgililere Uyan Firsat! HER 100 TL'LIK ALISVERISE ANINDA 20 TL INDIRIM tum Colin's magazalarinda ve www.colins.com.tr de sizleri bekliyor. Son gun 14 Subat! Ayrintilar http://www.colins.com.tr/t/kampanya da. SMS red icin COLINS yazip 2852'e gonder.;1;Spam
Coo tatlı olmuş yakışmış;2;Normal
Cumanız ve miraç kandiliniz hayırlara vesile olsun.;2;Normal
Cumanin fazileti üzerinize olsun. Hayirli cumalar, selam ve dua ile.;2;Normal
CUMARTESI KEYFINI 2 YE KATLA! 12 Malzemeli Ortaboy BolBol  Pizza ve 1 lt Coca Cola SADECE 16,90 tl 44 44 500 HEMEN ARA FIRSATI YAKALA!;1;Spam
Cumartesi günü görüntülü konuşma sistemi için izmirden firma gelecektir,gün içerisinde evde bulunmanız onemlidir.iyi akşamlar.;2;Normal
Cumartesi yada pazar;2;Normal
Cümleye falan gerek yok :)  Dur bakalım yarın öbürgün çıkar tv kanalına entelektüel abiler ablalar yorumlama yapmaya :)[;2;Normal
Cüno naptınız?;2;Normal
Çağırdım gel iki topa vurursun alırız die kabul etmedi git voleybol oyna dedim oda yok en son zorla tavlaya yazdirdim onda da ilk macta yenildi :):);2;Normal
Çeliklerin kenarları hemen yanıyor;2;Normal
Çeyizlik herhalde süs olsun gibi :);2;Normal
çıkışta ewe gelicek misin?;2;Normal
Çıkmadı henüz açıklansa hele bi...;2;Normal
çıkmıştır o yola;2;Normal
Çıktım Salih yok ama bugün açıklanacak 17:30'a kadar diyorlar;2;Normal
Çıktınız mı otelden;2;Normal
Çifte firsat kazandiniz!Altinyildiz Classics'te bu hafta sonu size ozel 2TAKIM ELBISE+2GOMLEK+2KRAVAT seti 99.9TL x 6Taksit firsati ile.Size ozel tekliflerimizi almak istemiyorsaniz RET ALTINYILDIZ yazip 3347'ye gonderin.Mersis No: 0187062871800019.;1;Spam
Çitlik neresi Akyaka'da;2;Normal
Çocuk yapın kervanına sen de katılma;2;Normal
Çocuklar nasıl;2;Normal
Çoğu gitti azı kaldı dayan;2;Normal
Çok bunalmıştım evde, hep temizlik falan öyle gittik;2;Normal
Çok canım sıkıldı 10 gün uğraştım bütün emek çöp oldu;2;Normal
Çok canım sıkıldı melahat, Ya anlamıyorum. Bize uzman olurken de Kfalarına göre çağırıyorlar;2;Normal
Çok çok tebrik ederim sizi;2;Normal
çok Geçmiş olsun hocam. Acil şifalar slze.;2;Normal
Çok güzel abla kesin izle;2;Normal
Çok güzel ama çok pahalı benim bu kadar bütçem yok :(;2;Normal
Çok güzel bence. Bu iş burada kapanmaz. Ben böyle saçmalık görmedim. Senin ismini vermemiş mi kerim hoca;2;Normal
Çok güzel geçti;2;Normal
Çok güzel olmuş ablam güle güle kirletin;2;Normal
Çok güzel olmuşsun:);2;Normal
Çok güzel Öyle dalmışım ki mola yerinde 6 kere anons etmişler duymadım koç genel merkezden arayıp araca çağırdılar;2;Normal
Çok güzelsin bi de yüzünü saklamasaydın;2;Normal
Çok mutlu oldum şu an  Süper O zaman 3.5 alt limit;2;Normal
Çok sağol Zeynepcim. .;2;Normal
çok sukur;2;Normal
çok teşekkür ederim hocam. Yarın elden teslim edilecek. Gerek kalmadı. Sağolun tekrar her şey için. Slm.;2;Normal
çok teşekkür ederim.  Peki bu hesap ile yoklama sistemine girebilecekmiyim;2;Normal
Çok teşekkür ederlm. Sevgller. ;2;Normal
çok teşekkürler akşama geliyosunuz dimi;2;Normal
Çok yerde durdu abla şah Yen'i girdik Muğla'ya;2;Normal
Çoook teşekkürler. Ayşecim günümüz kutlu olsun;2;Normal
Çünkü hepsinden nakış dantel var;2;Normal
D&R Live ile 06 Mart saat 19:00'da Iliski Kocu Seda Diker ile sohbet ve imza gunu, 08 Mart saat 16:00'da Piatango konseri amfi tiyatroda sizi bekliyor! ;1;Spam
d_post@hotmail.com, Son Alisverisinizden Beri Morhipo Yenilendi, Size Ozel Indiriminizle Yenilikleri Kesfedin! www.morhipo.com/hediyeceklerim;1;Spam
DAGI'de SON FIRSAT!!! 18-19-20 ARALIK TARIHLERINDE TUM URUNLERDE NET %50 INDIRIM BASLAMISTIR (Bu msaji almak istemiyorsaniz  RET yazip 3347'ye SMS gonderiniz);1;Spam
DAGI'de SON YAZ KAMPANYASI !!! Tum Sezon Konfeksiyon Urunlerinde NET %50 INDIRIM Bugun Baslamistir. (SMS Almak istemiyorsaniz RET yazip 3370'e gonderiniz);1;Spam
DAGI'de YILIN SON KAMPANYASI  Tum Urunlerde NET %50 INDIRIM Baslamistir.Kampanya 20/12/2015'de sona erecektir.Mesaj almamak icin RET yaz 3347'e SMS gonderiniz;1;Spam
Dagi'de Bayrama Ozel Kampanyalar Devam Ediyor!!! Bay - Bayan Ic Giyimde 2.Urune %50 INDIRIM Kampanyamiz Bugun Baslamistir SMS almamak icin RET Yaz 3347 gonder;1;Spam
Dagi'de Buyuk Yaz Kampanyasi!!! Tum Plaj Urunlerinde  NET %50 Kampanyamiz Baslamistir. (Bu mesaji almak istemiyorsaniz RET yaz 3347'ye msj gonder);1;Spam
Dagi'de kampanyalar Devam Ediyor!!! Tum pijamalarda 1 ALANA 1 BEDAVA Bayan Camasirlarinda 1ALANA 1 BEDAVA Bu mesaji almamak icin RET yaz 3347 sms gonder;1;Spam
Dagi'de Tum Konfeksiyon ve Camasir Urunlerinde %50 iNDIRIM Kampanyasinda  SON GUN Keyifli Alisverisler Dileriz Bu mesaji almak istemiyorsan RET 3347'ye gonder;1;Spam
Dah çok var bayram sonrasına gelirim;2;Normal
Daha belli değil;2;Normal
Daha belli değil büyük ihtimal cumartesi;2;Normal
Daha buyuk ve daha indirimli! 2.249 TL'ye bugune ozel iPhone 6 - 16 GB akilli telefon firsati, ustelik 100 TL Worldpuan hediye! http://bit.ly/17tDOGf;1;Spam
Daha cok dagitiyoruz!  Gold Dukkan'larda yapilacak 500 TL ve uzeri alisverislere 50 TL, 1.000 TL ve uzeri alisverislere 100 TL SanalPara. http://bit.ly/1M1iAwJ;1;Spam
Daha değil 16sına kadar evrakları götrmesi gerekiyormuş daha önceki başvurduğu yerden evrakları istedi onu bekliyor;2;Normal
Daha erken başlarım;2;Normal
Daha hafif daha hizli! 16 GB Apple iPad Air 2 sadece 1.289 TL. Apple Turkiye garantisiyle kendinize ya da sevdiklerinize ozel bir hediye n11.com/ipad_air;1;Spam
Daha inmeyeceğim[;2;Normal
Daha ne yapsın;2;Normal
daha pahali olmadan alayim diyorum;2;Normal
Daha tam belli değil;2;Normal
daha ucuz sanki;2;Normal
Daha vakit var, bekliyoruz;2;Normal
DAKiKA 1 GOL 1! 2015 MODEL FiATLARI 2014 FiYATLARIYLA FARK ODEMEDEN 20 BiN TL 20 AY 0 FAiZLE ALMAK iCiN SON GUNLER. (FETHiYE: 02526468800,BODRUM: 02523630033);1;Spam
Dakikani hemen esnetmek icin HEMEN DK yaz 7000'e gonder, 5TL'ye her yone 150 dakikayi 07.01.2016 tarihine kadar kafana gore kullan.;1;Spam
Dakikani hemen esnetmek icin HEMEN DK yaz 7000'e gonder, 5TL'ye her yone 150 dakikayi 07.06.2015 tarihine kadar kafana gore kullan.;1;Spam
Dalyan nereye yakın;2;Normal
Damattween'den % 10 indirim firsati. 31 Aralik tarihine kadar Cep Subesi'ne giris yapin, damattween.com'dan yapacaginiz tum urunlerde gecerli mevcut indirime ek %10 indirim kazanin! Detayli bilgi icin http://goo.gl/iI63Hr ;1;Spam
Darısı senin doktorana inşallah;2;Normal
Dask poliçeside zorunludur.;2;Normal
Datça ya da yakın olsa olurum her türlü;2;Normal
Datça'ya baksak;2;Normal
Davanizi daha kisa surede cozebileceginizi biliyor musunuz?  Karsi tarafla ARABULUCULUK yoluna gidin, kazanan siz olun. Bilgi icin www.adb.adalet.gov.tr;1;Spam
Davetiye mi;2;Normal
DE FACTO ÇOCUK ÜRÜNLERİNDE 1 ALANA 1 BEDAVA BAŞLADIII...KEYİFLİ ALIŞVERİŞLER.;1;Spam
Dedim halini hatrini sorayim;2;Normal
Degerli abonemiz 4.5G yazin, 7000'e ucretsiz SMS gonderin, veya http://vftr.co/servisler linkine tiklayin, Nisan 2016 tarihinden itibaren internete Vodafone 4.5G hizinda baglanmak icin simdi talebinizi iletin. Detayli bilgi icin: vodafone.com.tr;1;Spam
Degerli kredi musterimiz, Garanti'den yeni kredinizi alirken ayricaliklisiniz! 15 Kasim'a kadar Garanti'ye gelin, firsati kacirmayin. Kampanyalarimizla ilgili bilgi almak icin 4440335. Firsat kodu: 20310. ;1;Spam
Degerli kredi musterimiz,Garanti'den yeni kredinizi alirken ayricaliklisiniz! 30 Eylul'e kadar Garanti'ye gelin, firsati kacirmayin.Kampanyalarimizla ilgili bilgi almak icin 02522117046 Firsat kodu: 20310.;1;Spam
Degerli musterimiz size ozel 25 TL Hediye Cekiniz hesabinizda sizi bekliyor, kosullar icin tiklayin, firsati kacirmayin http://www.hizlial.com/R6921/25HediyeCeki;1;Spam
Degerli musterimiz tarifenize uygun paketleri goruntulemek ve satin almak icin *120# servisimizden 7/24 yararlanabilirsiniz.;1;Spam
Degerli Musterimiz, guncel fatura bilginizi goruntulemek, kampanya tarifenizden kalan dakikalarinizi goruntulemek icin Online Hizmet uygulamamizi deneyin!;1;Spam
Degerli Musterimiz, kalan dakikalarinizi ogrenmek icin sizi Online Hizmet Merkezimize davet ediyoruz. Ucretsiz uyelik icin www.turktelekom.com.tr/ohm;1;Spam
Degerli Musterimiz, PEGASUS ucuslarinda koltuk seciminizi PROFESYONELLER KULUBU ile siz de ucretsiz yapin! PEGASUS yazin 2222 ye gonderin, sifrenizle flypgs.com dan alacaginiz biletletlerde koltuk seciminizi hicbir ucret odemeden yapin!;1;Spam
Degerli musterimiz, size ozel 150 TL'ye kadar Hediye Puaniniz Hizlial'da sizi bekliyor, hemen tiklayin indirimi kacirmayin. www.hizlial.com;1;Spam
Degerli musterimiz, size ozel 25 TL Hediye Puaniniz Hizlial'da sizi bekliyor. Kosullar icin tiklayin, indirimi kacirmayin http://www.hizlial.com/R6838/25TL;1;Spam
Degerli musterimiz, sizin icin hazirladigimiz tum urun ve kampanyalarimizla ilgili bilgilendirilmek istiyorsaniz EVET yazip 6757ye ucretsiz SMS gonderin, iPhone 6 kazanma sansini yakalayin.;1;Spam
Degerli Musterimiz, www.sacbakim.com adresinde gecerli %15 INDIRIM KUPON KODUNUZ: HC2259. SMS iptali icin http://j.mp/smsret Mersis 0339029781500018;1;Spam
Degerli müsterimiz,Adil Isik Group markalarinin özel avantaj ve firsatlarini sizinle paylasmak icin izninizi istiyoruz.Lütfen tiklayiniz: http://bit.ly/1Jjdtv0 ;1;Spam
Degerli Network müsterimiz, Net %50 indirim devam ederken, dis giyim ürünlerinde sadece size özel +%30 indirim icin sifreniz 28011681. Son gün 11 Subat. Keyifli alisverisler. Detayli bilgi icin 4443662.;1;Spam
Degerli ogrencilerimiz egitim kariyerinize yurt disinda devam etme firsati YBEM ile gerceklesiyor. Erasmus kursumuz 21 Aralikta basliyor. Firsati kacirmayiniz.;1;Spam
Degerli taraftarimiz, 1,5 ve yarim sezonluk VIP koltuk ile Yüzevler Kombineleri satisa sunulmustur. Detayli bilgi icin, 0212 3051920 , vipbox@galatasaray.org;1;Spam
Degerli uyemiz, Gold.com.tr hesabiniza istediginiz urun alisverislerinizde kullanabileceginiz surpriz GoldPuan yukledik, keyifli alisverisler dileriz. Kampanyalarimiz ile ilgili ucretsiz SMS almak istemiyorsaniz GOLDHAYIR yazip 3172'ye gonderebilirsiniz. ;1;Spam
Degerli Uyemiz, Jetmil programimiz daha fazla ayricalik ve avantajlarla Atlasmiles olarak yenilendi. Yeni kart statunuz icin linki tiklayiniz. https://www.atlasmiles.com/atlasmiles/cardv2.jsp?lang=TR&id=MDE5NTY5MDA0Nw==  Detaylar www.atlasmiles.com;1;Spam
Degerli Uyemiz, MatchAndTalk capslock35 rumuzlu uyeden (1) cevapsiz cagrin var! Ona hemen ulasmak icin cepten veya webten tikla: www.MatchAndTalk.com;1;Spam
Değer güzelim;2;Normal
Değerli Gittigidiyor Kullanıcımız Günün Fırsatına Özel - Erkek %100 Pamuk Blazer Ceket Sadece 79 TL . Hemen Teslim Aynı Gün Kargo.;1;Spam
Değil ya;2;Normal
